Name,Year,Site,Transect,Quadrat,Point,Row,Column,Alleviate level,Label,Functional Group,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,33,1263,1023,100,TFL,TURF,TFL,84,TCC,4,ARC,4,CNA/CC,2,ZOS,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,34,2226,2018,100,ARC,SUB,ARC,58,TFL,33,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,35,1731,2372,100,TFL,TURF,TFL,84,ARC,5,CNA/CC,3,TCC,3,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,36,2488,2200,100,ARC,SUB,ARC,83,TFL,9,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,37,2651,3027,100,ARC,SUB,ARC,80,TFL,11,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,38,2493,1422,100,TFL,TURF,TFL,78,ARC,10,TCC,4,CNA/CC,3,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,39,1607,2997,100,TFL,TURF,TFL,75,ARC,5,ZOS,5,SHAD,4,TCC,4
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,40,881,1694,100,TFL,TURF,TFL,85,TCC,5,ARC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,41,2025,980,100,ARC,SUB,ARC,84,TFL,8,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,42,1967,1774,100,TFL,TURF,TFL,80,ARC,9,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,43,2124,2350,100,TFL,TURF,TFL,52,ARC,36,TCC,3,CNA/CC,2,Unk,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,44,1912,799,100,ARC,SUB,ARC,63,TFL,28,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,45,1624,3023,100,TFL,TURF,TFL,80,ARC,4,ZOS,3,TCC,3,SHAD,3
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,46,723,2191,100,ARC,SUB,ARC,84,TFL,8,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,47,1116,2234,100,TFL,TURF,TFL,59,ARC,30,TCC,4,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,48,2602,2567,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,49,815,844,100,ARC,SUB,ARC,81,TFL,10,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (6).JPG,2014,Cemitério,3,6,50,436,841,100,ARC,SUB,ARC,83,TFL,9,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,1,1407,1488,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,2,2590,1583,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,3,2079,2313,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,4,850,846,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,5,2191,904,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,6,788,966,100,ARC,SUB,ARC,82,TFL,9,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,7,1242,2723,100,ARC,SUB,ARC,81,TFL,11,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,8,1794,2428,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,9,413,2214,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,10,727,1511,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,11,2278,3174,100,WAND,TWS,WAND,82,TFL,7,TCC,3,ARC,3,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,12,1827,2075,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,13,1668,2493,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,14,658,2997,100,ARC,SUB,ARC,81,TFL,10,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,15,1787,2481,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,16,2230,3142,100,WAND,TWS,WAND,81,TFL,7,TCC,3,ARC,3,CNA/CC,2
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,17,1739,2991,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,18,1806,2361,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,19,596,1050,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,20,781,1249,100,ARC,SUB,ARC,80,TFL,9,TCC,3,CNA/CC,2,Unk,2
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,21,2448,1427,100,TFL,TURF,TFL,71,ARC,18,TCC,3,CNA/CC,2,ZOS,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,22,2272,2112,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,23,2274,2701,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,24,2037,1826,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,25,1964,2178,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,26,1904,2210,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,27,1131,2574,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,28,2723,2995,100,TFL,TURF,TFL,62,ARC,22,TCC,4,CNA/CC,4,SHAD,2
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,29,1636,1154,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,30,2164,947,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,31,994,1248,100,ARC,SUB,ARC,82,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,32,987,2191,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,33,1434,1667,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,34,1220,2858,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,35,932,1628,100,ARC,SUB,ARC,83,TFL,8,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,36,454,2481,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,37,1594,1733,100,ARC,SUB,ARC,60,TFL,31,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,38,1297,2197,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,39,1726,1960,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,40,946,2826,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,41,2044,2913,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,42,2452,2361,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,43,466,2922,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,44,2780,1466,100,WAND,TWS,WAND,82,TFL,7,TCC,3,ARC,3,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,45,2309,1129,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,46,1260,3112,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,47,938,1521,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,48,2359,1965,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,49,2492,3016,100,TFL,TURF,TFL,49,ARC,41,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (7).JPG,2014,Cemitério,3,7,50,2005,1716,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,1,1264,1450,100,TFL,TURF,TFL,83,ARC,5,TCC,4,CNA/CC,2,ZOS,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,2,1217,1543,100,TFL,TURF,TFL,83,ARC,6,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,3,2381,991,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,4,1632,2848,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,5,632,1712,100,TFL,TURF,TFL,87,ARC,3,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,6,1734,1437,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,7,2646,2171,100,TFL,TURF,TFL,79,TCC,4,ARC,4,ZOS,4,SHAD,3
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,8,2309,1389,100,TFL,TURF,TFL,63,ARC,26,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,9,724,2883,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,10,2247,2507,100,ARC,SUB,ARC,61,TFL,29,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,11,1056,2754,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,12,2473,2458,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,13,1428,1791,100,TFL,TURF,TFL,85,TCC,4,ARC,4,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,14,2409,1495,100,TFL,TURF,TFL,45,ARC,43,TCC,3,Unk,2,CNA/CC,2
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,15,2625,932,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,16,1017,2098,100,TFL,TURF,TFL,86,ARC,3,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,17,2138,1459,100,Unk,UNK,Unk,47,ARC,27,TFL,16,TCC,3,CNA/CC,2
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,18,2021,1902,100,ARC,SUB,ARC,80,TFL,11,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,19,2109,2090,100,ARC,SUB,ARC,82,TFL,9,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,20,2110,1318,100,ARC,SUB,ARC,81,TFL,10,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,21,649,1485,100,TFL,TURF,TFL,52,ZOS,32,ARC,4,TCC,3,CNA/CC,2
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,22,2280,2887,100,ARC,SUB,ARC,82,TFL,9,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,23,1278,3031,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,24,1667,1186,100,ARC,SUB,ARC,65,TFL,25,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,25,2569,2045,100,TFL,TURF,TFL,72,ZOS,10,TCC,4,ARC,4,SHAD,4
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,26,1031,1098,100,TFL,TURF,TFL,77,ZOS,8,TCC,4,ARC,4,CNA/CC,2
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,27,2189,2565,100,ARC,SUB,ARC,54,TFL,30,TCC,8,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,28,241,1599,100,TFL,TURF,TFL,64,ARC,16,ZOS,5,TCC,4,SHAD,3
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,29,1569,2752,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,30,2146,2754,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,31,2058,1638,100,TFL,TURF,TFL,70,ARC,17,TCC,4,CNA/CC,2,Unk,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,32,2127,855,100,WAND,TWS,WAND,81,TFL,7,TCC,3,ARC,3,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,33,2602,2897,100,ARC,SUB,ARC,80,TFL,11,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,34,1050,2057,100,TFL,TURF,TFL,87,TCC,3,ARC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,35,1532,3019,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,36,681,2502,100,TFL,TURF,TFL,84,ARC,5,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,37,2199,1099,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,38,1593,3171,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,39,2241,2781,100,ARC,SUB,ARC,83,TFL,8,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,40,291,2440,100,TFL,TURF,TFL,77,ARC,13,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,41,2398,1361,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,42,2657,2557,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,43,2108,1292,100,ARC,SUB,ARC,81,TFL,10,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,44,2649,2277,100,ARC,SUB,ARC,72,TFL,19,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,45,1196,3063,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,46,2110,2778,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,47,318,2569,100,TFL,TURF,TFL,75,ARC,13,TCC,3,CNA/CC,2,ZOS,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,48,742,2487,100,TFL,TURF,TFL,79,ARC,8,TCC,5,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,49,2364,3017,100,ARC,SUB,ARC,80,TFL,11,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (8).JPG,2014,Cemitério,3,8,50,677,2102,100,SHAD,TWS,SHAD,31,TFL,20,SID,17,ARC,9,TCC,7
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,1,593,1071,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,2,574,1125,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,3,1251,1468,100,ARC,SUB,ARC,72,TFL,13,TCC,4,SHAD,4,CNA/CC,2
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,4,2279,2440,100,TFL,TURF,TFL,47,SHAD,17,ZOS,16,ARC,6,TCC,5
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,5,296,2019,100,TFL,TURF,TFL,48,ARC,41,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,6,1570,1425,100,ARC,SUB,ARC,54,TFL,14,Unk,9,TCC,5,ZOS,5
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,7,860,1232,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,8,2184,3200,100,WAND,TWS,WAND,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,9,2399,2789,100,TFL,TURF,TFL,81,ARC,7,CNA/CC,3,TCC,3,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,10,2483,1817,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,11,317,1767,100,ARC,SUB,ARC,52,TFL,30,Unk,4,TCC,4,CNA/CC,3
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,12,1424,940,100,TFL,TURF,ARC,36,TFL,36,Unk,9,TCC,6,CNA/CC,3
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,13,2013,1961,100,TFL,TURF,TFL,46,Unk,15,ARC,12,OMFL1,8,TCC,5
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,14,1664,1771,100,ARC,SUB,ARC,80,TFL,11,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,15,1249,2663,100,TFL,TURF,TFL,58,ARC,30,CNA/CC,3,TCC,3,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,16,976,2956,100,TFL,TURF,TFL,77,ARC,11,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,17,1055,2782,100,TFL,TURF,TFL,85,ARC,5,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,18,443,1666,100,TFL,TURF,TFL,74,ARC,6,Unk,6,TCC,4,CNA/CC,2
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,19,929,2998,100,TFL,TURF,TFL,85,ARC,5,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,20,815,1903,100,ARC,SUB,ARC,77,TFL,13,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,21,1902,890,100,ARC,SUB,ARC,75,TFL,11,TCC,3,CNA/CC,2,SHAD,2
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,22,1711,3213,100,WAND,TWS,WAND,81,TFL,7,TCC,3,ARC,3,CNA/CC,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,23,2279,1443,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,24,2646,1155,100,TFL,TURF,TFL,69,ARC,8,TCC,5,SHAD,5,ZOS,5
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,25,2341,2375,100,TFL,TURF,TFL,60,ZOS,15,ARC,7,SHAD,6,TCC,4
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,26,441,1764,100,TFL,TURF,TFL,76,ARC,7,Unk,5,TCC,3,CNA/CC,2
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,27,1777,1168,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,28,2039,1877,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,29,2539,2451,100,TFL,TURF,TFL,87,TCC,3,ARC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,30,2057,1325,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,31,1210,2499,100,TFL,TURF,TFL,63,ARC,27,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,32,2557,2076,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,33,1347,1901,100,TFL,TURF,TFL,87,TCC,3,ARC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,34,2514,1035,100,TFL,TURF,TFL,52,OMFL1,13,SHAD,8,ARC,6,TCC,5
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,35,476,1652,100,TFL,TURF,TFL,55,ARC,21,Unk,11,TCC,4,CNA/CC,3
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,36,1857,2610,100,TFL,TURF,TFL,85,ARC,4,TCC,3,ZOS,2,CNA/CC,2
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,37,1333,2614,100,ARC,SUB,ARC,76,TFL,14,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,38,298,1356,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,39,1392,3214,100,ARC,SUB,ARC,59,TFL,31,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,40,943,2486,100,TFL,TURF,TFL,85,ARC,6,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,41,959,1472,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,42,1470,1001,100,ARC,SUB,ARC,60,TFL,26,TCC,4,SHAD,2,CNA/CC,2
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,43,1185,2926,100,ARC,SUB,ARC,73,TFL,16,TCC,3,CNA/CC,2,SHAD,1
CE_2014_fechada_t3_q (9).JPG,2014,Cemitério,3,9,44,1925,3038,100,TFL,TURF,TFL,86,ARC,4,TCC,3,CNA/CC,2,SHAD,1
